0.185500 1
0.008080 2
0.009648 3
0.005656 4
0.008420 5
0.004768 6
0.005878 7
0.012324 8
0.000943 9
0.006852 10
0.005476 11
0.012677 12
0.005079 13
0.007180 14
0.016101 15
0.021961 16
