2.312500	1	-137.620000	449.524345
2.375000	0	-137.610000	432.920363
2.375000	1	-137.610000	448.420363
2.437500	0	-137.600000	431.788074
2.437500	1	-137.600000	447.288074
2.500000	0	-137.590000	430.627478
2.500000	1	-137.590000	446.127478
2.562500	0	-137.580000	429.438574
2.562500	1	-137.580000	444.938574
2.625000	0	-137.570000	428.221364
2.625000	1	-137.570000	443.721364
2.687500	0	-137.560000	426.975846
2.687500	1	-137.560000	442.475846
2.750000	0	-137.550000	425.702021
2.750000	1	-137.550000	441.202021
2.812500	0	-137.540000	424.399888
2.812500	1	-137.540000	439.899888
2.875000	0	-137.530000	423.069448
2.875000	1	-137.530000	438.569448
2.937500	0	-137.520000	421.710702
2.937500	1	-137.520000	437.210702
3.000000	0	-137.510000	420.323647
3.000000	1	-137.510000	435.823647
3.062500	0	-137.500000	418.908286
3.062500	1	-137.500000	434.408286
3.125000	0	-137.490000	417.464618
3.125000	1	-137.490000	432.964618
3.187500	0	-137.480000	415.992642
3.187500	1	-137.480000	431.492642
3.250000	0	-137.470000	414.492359
3.250000	1	-137.470000	429.992359
3.312500	0	-137.460000	412.963769
3.312500	1	-137.460000	428.463769
3.375000	0	-137.450000	411.406871
3.375000	1	-137.450000	426.906871
3.437500	0	-137.440000	409.821666
3.437500	1	-137.440000	425.321666
3.500000	0	-137.430000	408.208154
3.500000	1	-137.430000	423.708154
3.562500	0	-137.420000	406.566335
3.562500	1	-137.420000	422.066335
3.625000	0	-137.410000	404.896209
3.625000	1	-137.410000	420.396209
3.687500	0	-137.400000	403.197775
3.687500	1	-137.400000	418.697775
3.750000	0	-137.390000	401.471035
3.750000	1	-137.390000	416.971035
3.812500	0	-137.380000	399.715987
3.812500	1	-137.380000	415.215987
3.875000	0	-137.370000	397.932631
3.875000	1	-137.370000	413.432631
3.937500	0	-137.360000	396.120969
3.937500	1	-137.360000	411.620969
4.000000	0	-137.350000	394.280999
4.000000	1	-137.350000	409.780999
4.062500	0	-137.340000	392.412722
4.062500	1	-137.340000	407.912722
4.125000	0	-137.330000	390.516138
4.125000	1	-137.330000	406.016138
4.187500	0	-137.320000	388.591246
4.187500	1	-137.320000	404.091246
4.250000	0	-137.310000	386.638048
4.250000	1	-137.310000	402.138048
4.312500	0	-137.300000	384.656542
4.312500	1	-137.300000	400.156542
4.375000	0	-137.290000	382.646729
4.375000	1	-137.290000	398.146729
4.437500	0	-137.280000	380.608609
4.437500	1	-137.280000	396.108609
4.500000	0	-137.270000	378.542181
4.500000	1	-137.270000	394.042181
4.562500	0	-137.260000	376.447446
4.562500	1	-137.260000	391.947446
4.625000	0	-137.250000	374.324404
4.625000	1	-137.250000	389.824404
4.687500	0	-137.240000	372.173055
4.687500	1	-137.240000	387.673055
4.750000	0	-137.230000	369.993399
4.750000	1	-137.230000	385.493399
4.812500	0	-137.220000	367.785435
4.812500	1	-137.220000	383.285435
4.875000	0	-137.210000	365.549164
4.875000	1	-137.210000	381.049164
4.937500	0	-137.200000	363.284586
4.937500	1	-137.200000	378.784586
5.000000	0	-137.190000	360.991701
5.000000	1	-137.190000	376.491701
5.062500	0	-137.180000	358.670508
5.062500	1	-137.180000	374.170508
5.125000	0	-137.170000	356.321008
5.125000	1	-137.170000	371.821008
5.187500	0	-137.160000	353.943201
5.187500	1	-137.160000	369.443201
5.250000	0	-137.150000	351.537087
5.250000	1	-137.150000	367.037087
5.312500	0	-137.140000	349.102665
5.312500	1	-137.140000	364.602665
5.375000	0	-137.130000	346.639937
5.375000	1	-137.130000	362.139937
5.437500	0	-137.120000	344.148901
5.437500	1	-137.120000	359.648901
5.500000	0	-137.110000	341.629558
5.500000	1	-137.110000	357.129558
5.562500	0	-137.100000	339.081907
5.562500	1	-137.100000	354.581907
5.625000	0	-137.090000	336.505950
5.625000	1	-137.090000	352.005950
5.687500	0	-137.080000	333.901685
5.687500	1	-137.080000	349.401685
5.750000	0	-137.070000	331.269113
5.750000	1	-137.070000	346.769113
5.812500	0	-137.060000	328.608233
5.812500	1	-137.060000	344.108233
5.875000	0	-137.050000	325.919047
5.875000	1	-137.050000	341.419047
5.937500	0	-137.040000	323.201553
5.937500	1	-137.040000	338.701553
6.000000	0	-137.030000	320.455752
6.000000	1	-137.030000	335.955752
6.062500	0	-137.020000	317.681644
6.062500	1	-137.020000	333.181644
6.125000	0	-137.010000	314.879229
6.125000	1	-137.010000	330.379229
6.187500	0	-137.000000	312.048506
6.187500	1	-137.000000	327.548506
6.250000	0	-136.990000	309.189476
6.250000	1	-136.990000	324.689476
6.312500	0	-136.980000	306.302139
6.312500	1	-136.980000	321.802139
6.375000	0	-136.970000	303.386495
6.375000	1	-136.970000	318.886495
6.437500	0	-136.960000	300.442543
6.437500	1	-136.960000	315.942543
6.500000	0	-136.950000	297.470284
6.500000	1	-136.950000	312.970284
6.562500	0	-136.940000	294.469718
6.562500	1	-136.940000	309.969718
6.625000	0	-136.930000	291.440845
6.625000	1	-136.930000	306.940845
6.687500	0	-136.920000	288.383664
6.687500	1	-136.920000	303.883664
6.750000	0	-136.910000	285.298177
6.750000	1	-136.910000	300.798177
6.812500	0	-136.900000	282.184382
6.812500	1	-136.900000	297.684382
6.875000	0	-136.890000	279.042280
6.875000	1	-136.890000	294.542280
6.937500	0	-136.880000	275.871870
6.937500	1	-136.880000	291.371870
7.000000	0	-136.870000	272.673154
7.000000	1	-136.870000	288.173154
7.062500	0	-136.860000	269.446130
7.062500	1	-136.860000	284.946130
7.125000	0	-136.850000	266.190799
7.125000	1	-136.850000	281.690799
7.187500	0	-136.840000	262.907161
7.187500	1	-136.840000	278.407161
7.250000	0	-136.830000	259.595215
7.250000	1	-136.830000	275.095215
7.312500	0	-136.820000	256.254962
7.312500	1	-136.820000	271.754962
7.375000	0	-136.810000	252.886402
7.375000	1	-136.810000	268.386402
7.437500	0	-136.800000	249.489535
7.437500	1	-136.800000	264.989535
7.500000	0	-136.790000	246.064361
7.500000	1	-136.790000	261.564361
7.562500	0	-136.780000	242.610879
7.562500	1	-136.780000	258.110879
7.625000	0	-136.770000	239.129090
7.625000	1	-136.770000	254.629090
7.687500	0	-136.760000	235.618994
7.687500	1	-136.760000	251.118994
7.750000	0	-136.750000	232.080591
7.750000	1	-136.750000	247.580591
7.812500	0	-136.740000	228.513880
7.812500	1	-136.740000	244.013880
7.875000	0	-136.730000	224.918862
7.875000	1	-136.730000	240.418862
7.937500	0	-136.720000	221.295537
7.937500	1	-136.720000	236.795537
8.000000	0	-136.710000	217.643905
8.000000	1	-136.710000	233.143905
8.062500	0	-136.700000	213.963966
8.062500	1	-136.700000	229.463966
8.125000	0	-136.690000	210.255719
8.125000	1	-136.690000	225.755719
8.187500	0	-136.680000	206.519165
8.187500	1	-136.680000	222.019165
8.250000	0	-136.670000	202.754304
8.250000	1	-136.670000	218.254304
8.312500	0	-136.660000	198.961136
8.312500	1	-136.660000	214.461136
8.375000	0	-136.650000	195.139660
8.375000	1	-136.650000	210.639660
8.437500	0	-136.640000	191.289877
8.437500	1	-136.640000	206.789877
8.500000	0	-136.630000	187.411787
8.500000	1	-136.630000	202.911787
8.562500	0	-136.620000	183.505390
8.562500	1	-136.620000	199.005390
8.625000	0	-136.610000	179.570686
8.625000	1	-136.610000	195.070686
8.687500	0	-136.600000	175.607674
8.687500	1	-136.600000	191.107674
8.750000	0	-136.590000	171.616355
8.750000	1	-136.590000	187.116355
8.812500	0	-136.580000	167.596729
8.812500	1	-136.580000	183.096729
8.875000	0	-136.570000	163.548795
8.875000	1	-136.570000	179.048795
8.937500	0	-136.560000	159.472555
8.937500	1	-136.560000	174.972555
9.000000	0	-136.550000	155.368007
9.000000	1	-136.550000	170.868007
9.062500	0	-136.540000	151.235152
9.062500	1	-136.540000	166.735152
9.125000	0	-136.530000	147.073989
9.125000	1	-136.530000	162.573989
9.187500	0	-136.520000	142.884520
9.187500	1	-136.520000	158.384520
9.250000	0	-136.510000	138.666743
9.250000	1	-136.510000	154.166743
9.312500	0	-136.500000	134.420659
9.312500	1	-136.500000	149.920659
9.375000	0	-136.490000	130.146268
9.375000	1	-136.490000	145.646268
9.437500	0	-136.480000	125.843570
9.437500	1	-136.480000	141.343570
9.500000	0	-136.470000	121.512564
9.500000	1	-136.470000	137.012564
9.562500	0	-136.460000	117.153251
9.562500	1	-136.460000	132.653251
9.625000	0	-136.450000	112.765631
9.625000	1	-136.450000	128.265631
9.687500	0	-136.440000	108.349704
9.687500	1	-136.440000	123.849704
9.750000	0	-136.430000	103.905469
9.750000	1	-136.430000	119.405469
9.812500	0	-136.420000	99.432927
9.812500	1	-136.420000	114.932927
9.875000	0	-135.403941	96.667303
9.875000	1	-135.403941	112.167303
9.937500	0	-133.421419	95.522693
9.937500	1	-134.614993	110.715229
10.000000	0	-131.284651	94.599618
10.000000	1	-134.604993	109.234848
10.062500	0	-129.137883	93.648236
10.062500	1	-134.594993	107.726160
10.125000	0	-126.981115	92.668546
10.125000	1	-134.584993	106.189164
10.187500	0	-124.814347	91.660550
10.187500	1	-134.574993	104.623861
10.250000	0	-122.637578	90.624246
10.250000	1	-134.564993	103.030251
10.312500	0	-120.450810	89.559635
10.312500	1	-134.554993	101.408334
10.375000	0	-118.254042	88.466716
10.375000	1	-134.544993	99.758110
10.437500	0	-116.047274	87.345491
10.437500	1	-134.534993	98.079578
10.500000	0	-113.830506	86.195958
10.500000	1	-134.524993	96.372739
10.562500	0	-110.943915	86.153644
10.562500	1	-133.855170	95.773119
10.625000	0	-108.047324	86.083023
10.625000	1	-133.027110	95.401946
10.687500	0	-105.140732	85.984095
10.687500	1	-132.189050	95.002465
10.750000	0	-102.224141	85.856860
10.750000	1	-131.340991	94.574677
10.812500	0	-99.297550	85.701318
10.812500	1	-130.482931	94.118582
10.875000	0	-96.360959	85.517468
10.875000	1	-129.614872	93.634179
10.937500	0	-93.414368	85.305311
10.937500	1	-128.736812	93.121470
11.000000	0	-90.457777	85.064847
11.000000	1	-127.848752	92.580453
11.062500	0	-87.491185	84.796075
11.062500	1	-126.950693	92.011128
11.125000	0	-84.514594	84.498997
11.125000	1	-126.042633	91.413497
11.187500	0	-81.528003	84.173611
11.187500	1	-125.124573	90.787558
11.250000	0	-78.500798	83.865622
11.250000	1	-124.165900	90.179017
11.312500	0	-75.452167	83.541797
11.312500	1	-123.160461	89.598527
11.375000	0	-72.393535	83.189664
11.375000	1	-122.138388	89.001220
11.437500	0	-69.305730	82.835113
11.437500	1	-121.087142	88.401495
11.500000	0	-66.207925	82.452255
11.500000	1	-120.008904	87.802894
11.562500	0	-63.100121	82.041089
11.562500	1	-118.920666	87.175985
11.625000	0	-59.982316	81.601617
11.625000	1	-117.822428	86.520769
11.687500	0	-56.834226	81.161650
11.687500	1	-116.693905	85.865059
11.750000	0	-53.676137	80.693377
11.750000	1	-115.537080	85.212742
11.812500	0	-50.508047	80.196796
11.812500	1	-114.370256	84.532118
11.875000	0	-47.317750	79.685731
11.875000	1	-113.181223	83.837011
11.937500	0	-44.117453	79.146359
11.937500	1	-111.973626	83.128430
12.000000	0	-40.884379	78.610811
12.000000	1	-110.733252	82.423674
12.062500	0	-37.641304	78.046957
12.062500	1	-109.462081	81.726630
12.125000	0	-34.388229	77.454795
12.125000	1	-108.180911	81.001279
12.187500	0	-31.125155	76.834326
12.187500	1	-106.889740	80.247620
12.250000	0	-27.852080	76.185550
12.250000	1	-105.588570	79.465655
12.312500	0	-24.548080	75.537389
12.312500	1	-104.256474	78.684304
12.375000	0	-21.234080	74.860921
12.375000	1	-102.894751	77.908642
12.437500	0	-17.910080	74.156146
12.437500	1	-101.523029	77.104673
12.500000	0	-14.557316	73.448244
12.500000	1	-100.122541	76.297577
12.562500	0	-11.194552	72.712035
12.562500	1	-98.694303	75.492919
12.625000	0	-7.821787	71.947518
12.625000	1	-97.256065	74.659954
12.687500	0	-4.439023	71.154695
12.687500	1	-95.807828	73.798682
12.750000	0	-1.019074	70.373329
12.750000	1	-94.322405	72.948867
12.812500	0	2.410875	69.563656
12.812500	1	-92.801717	72.114506
12.875000	0	5.850824	68.725676
12.875000	1	-91.271028	71.251838
12.937500	0	9.300773	67.859388
12.937500	1	-89.730340	70.360863
13.000000	0	12.760722	66.964793
13.000000	1	-88.179652	69.441580
13.062500	0	16.230671	66.041891
13.062500	1	-86.618964	68.493990
13.125000	0	19.746852	65.146116
13.125000	1	-85.012044	67.573527
13.187500	0	23.273032	64.222034
13.187500	1	-83.363144	66.680148
13.250000	0	26.809213	63.269645
13.250000	1	-81.704245	65.758462
13.312500	0	30.355394	62.288948
13.312500	1	-80.035345	64.808468
13.375000	0	33.911574	61.279944
13.375000	1	-78.356446	63.830167
13.437500	0	37.477755	60.242633
13.437500	1	-76.667546	62.823559
13.500000	0	41.053935	59.177015
13.500000	1	-74.968647	61.788643
13.562500	0	44.670529	58.128446
13.562500	1	-73.229334	60.770777
13.625000	0	48.297122	57.051569
13.625000	1	-71.451081	59.774730
13.687500	0	51.933716	55.946386
13.687500	1	-69.662828	58.750375
13.750000	0	55.580310	54.812895
13.750000	1	-67.864575	57.697713
13.812500	0	59.236903	53.651097
13.812500	1	-66.056322	56.616744
13.875000	0	62.937930	52.513311
13.875000	1	-64.203636	55.559788
13.937500	0	66.648957	51.347218
13.937500	1	-62.308757	54.530283
14.000000	0	70.369984	50.152818
14.000000	1	-60.403878	53.472472
14.062500	0	74.101010	48.930111
14.062500	1	-58.489000	52.386353
14.125000	0	77.842037	47.679096
14.125000	1	-56.564121	51.271927
14.187500	0	81.593064	46.399774
14.187500	1	-54.629242	50.129193
14.250000	0	85.354091	45.092145
14.250000	1	-52.684363	48.958153
14.312500	0	89.137674	43.770637
14.312500	1	-50.716928	47.773233
14.375000	0	92.954753	42.454196
14.375000	1	-48.705338	46.611841
14.437500	0	96.781831	41.109447
14.437500	1	-46.659199	45.464665
14.500000	0	100.618909	39.736391
14.500000	1	-44.603060	44.289181
14.562500	0	104.465988	38.335029
14.562500	1	-42.536920	43.085390
14.625000	0	108.323066	36.905358
14.625000	1	-40.460781	41.853292
14.687500	0	112.216924	35.486444
14.687500	1	-38.347862	40.631950
14.750000	0	116.120782	34.039222
14.750000	1	-36.197095	39.430535
14.812500	0	120.034640	32.563694
14.812500	1	-34.036327	38.200813
14.875000	0	123.958498	31.059857
14.875000	1	-31.865560	36.942784
14.937500	0	127.892356	29.527714
14.937500	1	-29.684793	35.656447
15.000000	0	131.849638	27.983194
15.000000	1	-27.480602	34.357734
15.062500	0	135.828392	26.422916
15.062500	1	-25.242172	33.065376
15.125000	0	139.817146	24.834331
15.125000	1	-22.985362	31.759224
15.187500	0	143.831583	23.237282
15.187500	1	-20.702870	30.444608
15.250000	0	147.856019	21.611925
15.250000	1	-18.393794	29.130408
15.312500	0	151.890456	19.958262
15.312500	1	-16.074718	27.787901
15.375000	0	154.379681	20.997317
15.375000	1	-15.300855	29.138113
15.437500	0	156.545308	22.585873
15.437500	1	-14.516991	30.460018
15.500000	0	158.720936	24.146121
15.500000	1	-13.723127	31.753615
15.562500	0	160.906563	25.678063
15.562500	1	-12.919263	33.018905
15.625000	0	163.102191	27.181697
15.625000	1	-12.105399	34.255888
15.687500	0	165.307818	28.657024
15.687500	1	-11.281535	35.464564
15.750000	0	167.523445	30.104043
15.750000	1	-10.447672	36.644932
15.812500	0	169.749073	31.522756
15.812500	1	-9.603808	37.796994
15.875000	0	171.984700	32.913161
15.875000	1	-8.749944	38.920748
15.937500	0	174.230328	34.275259
15.937500	1	-7.886080	40.016195
16.000000	0	176.485955	35.609050
16.000000	1	-7.012216	41.083334
16.062500	0	178.751583	36.914534
16.062500	1	-6.128353	42.122167
16.125000	0	181.027210	38.191710
16.125000	1	-5.234489	43.132692
16.187500	0	183.312837	39.440579
16.187500	1	-4.330625	44.114910
16.250000	0	185.608465	40.661141
16.250000	1	-3.416761	45.068820
16.312500	0	187.914092	41.853395
16.312500	1	-2.492897	45.994424
16.375000	0	190.229720	43.017343
16.375000	1	-1.559033	46.891720
16.437500	0	192.555347	44.152983
16.437500	1	-0.615170	47.760709
16.500000	0	194.890975	45.260316
16.500000	1	0.338694	48.601391
16.562500	0	197.236602	46.339342
16.562500	1	1.302558	49.413765
16.625000	0	199.592229	47.390060
16.625000	1	2.276422	50.197833
16.687500	0	201.946253	48.459890
16.687500	1	3.248682	51.001011
16.750000	0	204.182094	49.750753
16.750000	1	4.138652	51.963054
16.812500	0	206.349822	51.148604
16.812500	1	5.038623	52.896789
16.875000	0	208.527550	52.518147
16.875000	1	5.948593	53.802218
16.937500	0	210.715278	53.859383
16.937500	1	6.868564	54.679339
17.000000	0	212.913006	55.172312
17.000000	1	7.798534	55.528152
17.062500	0	215.120735	56.456933
17.062500	1	8.738504	56.348659
17.125000	0	217.338463	57.713247
17.125000	1	9.688475	57.140858
17.187500	0	219.566191	58.941254
17.187500	1	10.648445	57.904750
17.250000	0	221.803919	60.140954
17.250000	1	11.618416	58.640335
17.312500	0	224.051647	61.312347
17.312500	1	12.598386	59.347612
17.375000	0	226.290672	62.515147
17.375000	1	13.569653	60.086298
17.437500	0	228.497842	63.789457
17.437500	1	14.551172	60.823561
17.500000	0	230.690656	65.077645
17.500000	1	15.542691	61.532517
17.562500	0	232.893470	66.337525
17.562500	1	16.544209	62.213166
17.625000	0	235.102636	67.602737
17.625000	1	17.552080	62.899146
17.687500	0	237.292795	68.889883
17.687500	1	18.569952	63.556819
17.750000	0	239.492955	70.148722
17.750000	1	19.597823	64.186185
17.812500	0	241.700104	71.411787
17.812500	1	20.632684	64.819776
17.875000	0	243.888788	72.695849
17.875000	1	21.677546	65.425060
17.937500	0	246.087472	73.951604
17.937500	1	22.732408	66.002036
18.000000	0	248.290246	75.216607
18.000000	1	23.791360	66.588262
18.062500	0	250.471370	76.508124
18.062500	1	24.860313	67.146180
18.125000	0	252.662493	77.771334
18.125000	1	25.939265	67.675792
18.187500	0	254.873062	79.017198
18.187500	1	27.037662	68.188056
18.250000	0	257.077536	80.289951
18.250000	1	28.135896	68.716939
18.312500	0	259.256116	81.596568
18.312500	1	29.244129	69.217515
18.375000	0	261.444696	82.874878
18.375000	1	30.362362	69.689784
18.437500	0	263.643276	84.124880
18.437500	1	31.490595	70.133746
18.500000	0	265.859689	85.360330
18.500000	1	32.636660	70.563155
18.562500	0	268.064036	86.633010
18.562500	1	33.782504	71.009281
18.625000	0	270.242130	87.940177
18.625000	1	34.938348	71.427101
18.687500	0	272.430223	89.219037
18.687500	1	36.104192	71.816613
18.750000	0	274.628316	90.469590
18.750000	1	37.280036	72.177818
18.812500	0	276.845682	91.703096
18.812500	1	38.475152	72.521976
18.875000	0	279.049903	92.975703
18.875000	1	39.664042	72.893251
18.937500	0	281.222424	94.292228
18.937500	1	40.862932	73.236219
19.000000	0	283.404946	95.580446
19.000000	1	42.071823	73.550880
19.062500	0	285.597468	96.840357
19.062500	1	43.290713	73.837233
19.125000	0	287.799989	98.071960
19.125000	1	44.519603	74.095280
19.187500	0	290.011475	99.304370
19.187500	1	45.757458	74.354133
19.250000	0	292.210812	100.574158
19.250000	1	47.010456	74.603091
19.312500	0	294.402095	101.846908
19.312500	1	48.273454	74.823742
19.375000	0	296.607043	103.112323
19.375000	1	49.550118	75.037057
19.437500	0	298.801298	104.385272
19.437500	1	50.836781	75.222065
19.500000	0	301.005553	105.629914
19.500000	1	52.133445	75.378766
19.562500	0	303.219809	106.846249
19.562500	1	53.440109	75.507159
19.625000	0	305.444064	108.034277
19.625000	1	54.756773	75.607245
19.687500	0	307.678319	109.193997
19.687500	1	56.083436	75.679024
19.750000	0	309.922574	110.325411
19.750000	1	57.420100	75.722496
19.812500	0	312.176829	111.428517
19.812500	1	58.766764	75.737660
19.875000	0	314.441084	112.503316
19.875000	1	60.123427	75.724518
19.937500	0	316.715339	113.549807
19.937500	1	61.490091	75.683068
20.000000	0	318.999594	114.567991
20.000000	1	62.866755	75.613310
20.062500	0	321.293849	115.557869
20.062500	1	64.253419	75.515246
20.125000	0	323.598104	116.519438
20.125000	1	65.650082	75.388874
20.187500	0	325.912360	117.452701
20.187500	1	67.056746	75.234196
20.250000	0	328.236615	118.357656
20.250000	1	68.473410	75.051209
20.312500	0	330.570870	119.234305
20.312500	1	69.900073	74.839916
20.375000	0	332.915125	120.082646
20.375000	1	71.336737	74.600316
20.437500	0	335.269380	120.902679
20.437500	1	72.783401	74.332408
20.500000	0	337.633635	121.694406
20.500000	1	74.240064	74.036193
20.562500	0	340.007890	122.457825
20.562500	1	75.706728	73.711670
20.625000	0	342.392145	123.192937
20.625000	1	77.183392	73.358841
20.687500	0	344.786400	123.899742
20.687500	1	78.670056	72.977704
20.750000	0	347.190656	124.578240
20.750000	1	80.166719	72.568260
20.812500	0	349.604911	125.228430
20.812500	1	81.673383	72.130509
20.875000	0	352.029166	125.850313
20.875000	1	83.190047	71.664451
20.937500	0	354.463421	126.443889
20.937500	1	84.716710	71.170085
21.000000	0	356.907676	127.009158
21.000000	1	86.253374	70.647412
21.062500	0	359.361931	127.546119
21.062500	1	87.800038	70.096432
21.125000	0	361.826186	128.054774
21.125000	1	89.356702	69.517145
21.187500	0	364.300441	128.535121
21.187500	1	90.923365	68.909551
21.250000	0	366.784696	128.987160
21.250000	1	92.500029	68.273649
21.312500	0	369.278951	129.410893
21.312500	1	94.086693	67.609440
21.375000	0	371.783207	129.806318
21.375000	1	95.683356	66.916924
21.437500	0	374.297462	130.173437
21.437500	1	97.290020	66.196100
21.500000	0	376.821717	130.512247
21.500000	1	98.906684	65.446970
21.562500	0	379.355972	130.822751
21.562500	1	100.533347	64.669532
21.625000	0	381.900227	131.104948
21.625000	1	102.170011	63.863787
21.687500	0	384.454482	131.358837
21.687500	1	103.816675	63.029734
21.750000	0	387.018737	131.584419
21.750000	1	105.473339	62.167375
21.812500	0	389.592992	131.781693
21.812500	1	107.140002	61.276708
21.875000	0	392.177247	131.950661
21.875000	1	108.816666	60.357734
21.937500	0	394.771502	132.091321
21.937500	1	110.503330	59.410453
22.000000	0	397.375758	132.203674
22.000000	1	112.199993	58.434864
22.062500	0	399.990013	132.287720
22.062500	1	113.906657	57.430969
22.125000	0	402.614268	132.343459
22.125000	1	115.623321	56.398766
22.187500	0	405.248523	132.370890
22.187500	1	117.349984	55.338256
22.250000	0	407.892778	132.370014
22.250000	1	119.086648	54.249438
22.312500	0	410.547033	132.340831
22.312500	1	120.833312	53.132314
22.375000	0	413.211288	132.283341
22.375000	1	122.589976	51.986882
22.437500	0	415.885543	132.197544
22.437500	1	124.356639	50.813143
22.500000	0	418.569798	132.083439
22.500000	1	126.133303	49.611097
22.562500	0	421.264054	131.941027
22.562500	1	127.919967	48.380743
22.625000	0	423.968309	131.770308
22.625000	1	129.716630	47.122083
22.687500	0	426.682564	131.571281
22.687500	1	131.523294	45.835115
22.750000	0	429.406819	131.343948
22.750000	1	133.339958	44.519839
22.812500	0	432.141074	131.088307
22.812500	1	135.166622	43.176257
22.875000	0	434.885329	130.804359
22.875000	1	137.003285	41.804367
22.937500	0	437.639584	130.492103
22.937500	1	138.849949	40.404171
23.000000	0	440.403839	130.151541
23.000000	1	140.706613	38.975667
23.062500	0	443.178094	129.782671
23.062500	1	142.573276	37.518855
23.125000	0	445.962349	129.385494
23.125000	1	144.449940	36.033737
23.187500	0	448.756605	128.960010
23.187500	1	146.336604	34.520311
23.250000	0	451.560860	128.506218
23.250000	1	148.233267	32.978578
23.312500	0	454.375115	128.024120
23.312500	1	150.139931	31.408538
23.375000	0	457.199370	127.513714
23.375000	1	152.056595	29.810190
23.437500	0	460.033625	126.975001
23.437500	1	153.983259	28.183536
23.500000	0	462.877880	126.407980
23.500000	1	155.919922	26.528574
23.562500	0	465.732135	125.812653
23.562500	1	157.866586	24.845305
23.625000	0	468.172421	125.950674
23.625000	1	159.399281	23.895384
23.687500	0	470.075042	127.036293
23.687500	1	160.144547	24.325664
23.750000	0	471.987663	128.093605
23.750000	1	160.626034	25.201836
23.812500	0	473.910284	129.122609
23.812500	1	161.117521	26.049701
23.875000	0	475.842905	130.123306
23.875000	1	161.619009	26.869259
23.937500	0	477.785526	131.095696
23.937500	1	162.130496	27.660509
24.000000	0	479.738146	132.039779
24.000000	1	162.651983	28.423452
24.062500	0	481.700767	132.955555
24.062500	1	163.183470	29.158088
24.125000	0	483.673388	133.843023
24.125000	1	163.724957	29.864417
24.187500	0	485.656009	134.702184
24.187500	1	164.276444	30.542438
24.250000	0	487.648630	135.533038
24.250000	1	164.837931	31.192153
24.312500	0	489.651250	136.335585
24.312500	1	165.409418	31.813560
24.375000	0	491.663871	137.109824
24.375000	1	165.990905	32.406660
24.437500	0	493.686492	137.855756
24.437500	1	166.582392	32.971452
24.500000	0	495.719113	138.573381
24.500000	1	167.183879	33.507938
24.562500	0	497.761734	139.262699
24.562500	1	167.795367	34.016116
24.625000	0	499.814355	139.923710
24.625000	1	168.416854	34.495987
24.687500	0	501.876975	140.556413
24.687500	1	169.048341	34.947550
24.750000	0	503.949596	141.160809
24.750000	1	169.689828	35.370807
24.812500	0	506.032217	141.736898
